Datetime,Text
2023-02-10 02:46:08+00:00,Selena Gomez in a White Sweatshirt Was Seen Out in Studio City 09/22/2018 https://t.co/TBgcwG0grr Selena Gomez Hailey Bieber
2023-02-10 02:36:22+00:00,Wthhh?? Why aren’t you a mom tho? …. #hailey #haileybieber #hmm did you cast a spell that made you infertile bcuz you wanted someone else infertile..? #hmmm #weirdo https://t.co/k0PIfCEbUt
2023-02-10 02:20:35+00:00,Hailey Bieber is Brazilian 🤯🤯😍..
2023-02-10 02:13:44+00:00,"Hailey seriously needs to do a kitchen tour..and a closet tour..cos both her pantry and her closet look fcuken AMAZING!!!!

What I would give to be let loose in both of them for a couple of minutes!!lol!!

The Biebers are certainly GOALS!!! 

#HaileyBieber 
#JustinBieber https://t.co/eEJBbAaF10"
2023-02-10 01:48:37+00:00,Selena Gomez Visits Millwick Wedding Venue in Downtown LA 12/21/2018 https://t.co/VL3eg1g4jO Selena Gomez Hailey Bieber
2023-02-10 01:32:59+00:00,Justin Bieber #haileybieber grabbing lunch and shopping in nyc today #ju... https://t.co/bPidgBry7F via @YouTube.  Wow @justinbieber what the heck ! Are you ok sweetness!! This is not you!! I know life ant easy! But god don’t want us to treat his children like this !! Are you ok
2023-02-10 01:25:26+00:00,Hailey Bieber publicou no Instagram Stories. https://t.co/d8BAyifDYG
2023-02-10 01:11:51+00:00,"Justin and Hailey are so cute in this news pictures ❤️

📱: AirBrush App
🎨: Filter &gt; Film &gt; Dust-3 

#JustinBieber #HaileyBieber #AirBrushApp #thursdayvibes https://t.co/LQOpzUadoS"
2023-02-10 01:06:10+00:00,"She’s always stunning! No words for Hailey Bieber, guys. 🤩

📱: AirBrush App
🎨: Filter &gt; Seasons &gt; Winter-1

#HaileyBieber #Hailey #thursdayvibes #AirBrushApp https://t.co/I2AMb174lT"
2023-02-10 01:01:46+00:00,"This filter of the AirBrush App is so good!

🎨: Filter &gt; Color &gt; Gradual

#JustinBieber #HaileyBieber #thursdayvibes #AirBrushApp https://t.co/9TiKUsJkM8"
2023-02-10 01:01:08+00:00,Selena Gomez in a White Sweater Was Seen Out in Los Angeles 12/26/2018 https://t.co/y60tKm5f7x Selena Gomez Hailey Bieber
2023-02-10 00:53:35+00:00,"hailey bieber is the absolute worst, most boring nepo baby ever."
2023-02-10 00:46:48+00:00,"Hailey Baldwin @haileybieber via Instagram (February 9, 2017) https://t.co/1reMGSYosR"
2023-02-10 00:46:33+00:00,"Hailey Baldwin @haileybieber via Instagram (February 9, 2017) https://t.co/uFpcRPRilE"
2023-02-10 00:43:28+00:00,@basilgoddess Look up Hailey Bieber “pao de queijo” on YouTube
2023-02-10 00:28:43+00:00,"Hailey Baldwin @haileybieber via Instagram Stories (February 9, 2018) https://t.co/yLA5LiQjfg"
2023-02-10 00:19:22+00:00,"Look at this edition, how awesome!! 🤩🤩🤩🤩🤩

📱: AirBrush App 
🎨: Presets —&gt; Artistic —&gt; Retro 

#haileybieber #hailey #AirBrushApp https://t.co/CHzGWA9L1z"
2023-02-10 00:10:54+00:00,there are people that genuinely dont know white brazilians exist? cause why is everyone freaking out over hailey bieber's mom and grandma being yt brazilians 😭
2023-02-10 00:04:06+00:00,"•
Photos of Justin and Hailey Bieber spotted out with fans in Hawaii recently. | credit: bernardosvianna &amp; gabisilveirag 

#justinbieber https://t.co/pBFSPKH2I5"
2023-02-11 23:59:57+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/Cou78eCVoT
2023-02-11 23:59:45+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/StC84yHGqL
2023-02-11 23:59:27+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/M1k3kk9hMO
2023-02-11 23:50:43+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/JTo0U4kfwm
2023-02-11 23:50:37+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/Xp1yic3R0B
2023-02-11 23:50:30+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/WQPz2jZXKA
2023-02-11 23:50:15+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/o859ndts2A
2023-02-11 23:41:21+00:00,"if my husbands ex commented on almost everything we did and felt the need to make her entire personality about their breakup YEARSSSS AGO, i’d want a damn restraining order. Hailey Bieber has more patience than anyone gives her credit for."
2023-02-11 23:37:44+00:00,"Tf con Hailey Bieber diciendo que Selena se merece los comentarios diciendo que está gorda, porque “ God’s timing is always right” 
🥴you fucking CUNT @haileybieber
Y’all know why she deleted her account"
2023-02-11 23:32:57+00:00,Hailey Bieber Looks Cool in a Leather Trenchcoat and Denim Shorts https://t.co/eVCqqLlCRg
2023-02-11 23:25:34+00:00,https://t.co/NlpUqGhYwi Hailey Bieber Went Pantsless in One of Husband Justin Bieber's Favorite Hoodies—See Pics https://t.co/eGMhAogZtF https://t.co/Kvj1BLqTWO
2023-02-11 23:17:35+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/BzEQFvUpVV
2023-02-11 23:17:25+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/hDctfoUhTj
2023-02-11 23:17:11+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/m4a640dAZH
2023-02-11 23:16:53+00:00,Check out Hailey Bieber Brasil's video! #TikTok https://t.co/0WsI3O0TnR
2023-02-11 23:03:33+00:00,@MediumSizeMeech Hailey Bieber https://t.co/U4Uu1vfGS5
2023-02-11 23:02:43+00:00,hailey bieber fans are so fucking annoying  https://t.co/LR3Pocbzwt
2023-02-11 23:01:17+00:00,"A natural makeup makes the difference! This one is from AirBrush App. 🍉

🎨: Filter &gt; Popular &gt; Dreamy 
💋: Makeup &gt; Popular &gt; LadyBoss

#HaileyBieber #AirBrushApp #SaturdayVibes https://t.co/CtuQbKy0h7"
2023-02-11 22:57:12+00:00,Hailey Bieber’s Bubblegum Pink Nails Are Channeling Spring https://t.co/v9H4W1qhNZ via @nylonmag #outfit #models #makeover #model #clothes
2023-02-11 22:49:07+00:00,"Good saturday! Look at this awesome filter of the AirBrush App! 💜

🎨: Filter &gt; Color &gt; Equality 

#HaileyBieber #JustinBieber #SaturdayVibes #AirBrushApp https://t.co/AQOc54nTir"
2023-02-11 22:46:40+00:00,@MediumSizeMeech Hailey Bieber is the undisputed champion of failing to serve
2023-02-11 22:44:09+00:00,"I wore a slick ponytail like Hailey Bieber — now I'm balding - New York Post: ... says she lost a chunk of her hair after attempting the iconic slicked-back hairstyle touted by Hailey Bieber, Bella Hadid and Selena Gomez. https://t.co/XdhjwVvqdX"
2023-02-11 22:40:33+00:00,"Hailey Bieber with Ashley Graham and Michael Ratner on the set of ""Who's In My Bathroom?""

📸 by @ratty

🎥 Link: https://t.co/xREDZb1b0T https://t.co/0a8YKxDIQ6"
2023-02-11 22:39:20+00:00,"Hailey Bieber via Instagram Story
(February 11, 2023) https://t.co/iUPA7pWrVp"
2023-02-11 21:33:02+00:00,Selena Gomez Responds to Hailey Bieber's Shady TikTok Rumored to Be About Her - ELLE https://t.co/Y6h0nVE5nf
2023-02-11 21:28:30+00:00,why does a $17 hailey bieber @erewhonmarket smoothie have chunks of date pit in every sip making it inedible https://t.co/haEXzWdMWv
2023-02-11 21:08:21+00:00,@hiphopdrvms “Hailey Bieber mean” “Hailey Bieber Selena” “Justin hates Hailey”
2023-02-11 20:50:07+00:00,Selena Gomez in a White Coat Arrives at a Private Screening of Selena Gomez: My Mind and Me at SoHo House in New York 12/14/2022 https://t.co/H63GfM2bbY Selena Gomez Hailey Bieber
2023-02-11 20:45:48+00:00,@MediumSizeMeech : Hailey Bieber enters the chat :
2023-02-11 20:44:59+00:00,@nanicaari hailey bieber
2023-02-11 20:40:08+00:00,Who tf would use hailey Bieber for attention? the only thing she has to offer is her acquired last name. Without that no one would now of her existence. And why they speak as if wifey is that innocent.Everyone knows she's obsessed.Not to mention did a whole podcast about her. Pls
2023-02-11 20:38:25+00:00,#justinbieber &amp; #haileybieber – options https://t.co/bh8ud5rRBC
2023-02-11 20:37:12+00:00,sometimes I hate being an influencer because I just saw some girl review a hailey bieber smoothie dupe… seriously why does anyone give a fuck
2023-02-11 20:19:31+00:00,#HaileyBieber HAILEY BIEBER Leaves a Business Meeting in Beverly Hills 02/08/2023 https://t.co/zZZuCbNIg3
2023-02-11 20:07:00+00:00,The fact that hailey sits ups ab lies about having sex an doing sexual things with Justin is soo funny 🤣🤣🤣 an her lil guess clues are old babe #findsomethingnew #yourlame #lame #weirdo #stalker #hewouldnevertouchyou #nasty #doesntlikeyou #hailey #haileybieber
2023-02-11 20:05:52+00:00,"@HolyDemiBops @Tachastands Her “Music” is doing well so is “FINE” that’s what I said 💀 🤡and for the comment that’s NOT ABOUT HER EX but about her BODY again and HAILEY BIEBER , her ex is not mentioned on this Tiktok and I don’t think selena need any relevance from a housewife with no career be serious🥱"
2023-02-11 20:05:15+00:00,@evanschalamet no like wdym the “hailey bieber lip peptide is a lip plumper” it isn’t marketed as a lip plumper at all
2023-02-11 20:01:22+00:00,"📸| Justin y Hailey Bieber anoche saliendo de Sushi Park en West Hollywood, California.🇺🇸 https://t.co/mB4IsBi3Dy"
2023-02-11 19:54:20+00:00,Hailey Bieber and Kendall Jenner are both played out assholes!
2023-02-11 19:41:42+00:00,i can't blame anyone who is obsessed with hailey bieber because i am one of them https://t.co/LQgyCr5jlr
2023-02-11 19:40:01+00:00,"Hailey Bieber is enjoying a romantic dinner date with husband Justin in Hollywood
https://t.co/ejkkgtlHyR

#EntertainmentNews https://t.co/7eLgIulTkf"
2023-02-11 19:17:43+00:00,"Never a dull moment. Love creating with these two always! @ashleygraham #HaileyBieber

New episode: https://t.co/ca051FNCO6 
BTS @OBB https://t.co/UYWJZv9N3v"
2023-02-11 19:14:30+00:00,"Hailey Bieber via Instagram Story
(February 11, 2023) https://t.co/p6TIq6Xt9F"
2023-02-11 19:12:55+00:00,"Another great episode! Check out the new “Who’s in My Bathroom?” with #HaileyBieber starring @ashleygraham 

https://t.co/xW5hU0UyL6 @OBB"
2023-02-11 19:08:34+00:00,Hailey Bieber! https://t.co/7nDVCGqW2L
2023-02-11 19:02:33+00:00,"Hailey Bieber via Instagram Story
(February 11, 2023) https://t.co/NaAJD31wFn"
2023-02-11 19:02:28+00:00,"Hailey Bieber via Instagram Story
(February 11, 2023) https://t.co/BBbNQRBf73"
2023-02-11 18:59:50+00:00,"@TinajhaGraham @ungodlywests the video has nothing to do with her weight, it's just attacking Hailey Bieber with conspiracy"
2023-02-11 18:52:55+00:00,"I thought copying Hailey Bieber's signature style would make me cool, but turns out I'm just balding. #baldingdontcare #sickponytail https://t.co/6UJSO8EJWt"
2023-02-11 18:45:01+00:00,Hailey Bieber Looks Cool in a Leather Trenchcoat and Denim Shorts https://t.co/rKWVKiXv7l
2023-02-11 18:41:22+00:00,@Hey_Jhobs @pawatsg @forumpandlr hailey bieber
2023-02-11 18:38:59+00:00,"I wore a slick ponytail like Hailey Bieber — now I'm balding
https://t.co/Pb1cMJCLLE"
2023-02-11 18:36:21+00:00,"I wore a sleek ponytail like Hailey Bieber — now I'm bald
https://t.co/F34jIsj8AZ"
2023-02-11 18:35:10+00:00,"New chapter on the drama between Selener and Haileys 

#selena #selenagomez #haileybieber
Full video ⬇️ 📹 ✨️ 
https://t.co/kpcHyCFacN https://t.co/qTtiNScwZi"
2023-02-11 18:31:20+00:00,Hailey Bieber Delivers Edgy Street Style in Baggy Jeans &amp; Loafers – Footwear News https://t.co/IzrHD5cQgO that's all she every puts on anymore crop top with whatever....winter..spring..summer..fall
2023-02-11 18:30:03+00:00,"I wore a slick ponytail like Hailey Bieber — now I'm balding
https://t.co/XrsycXJ0Wv"
2023-02-11 18:29:33+00:00,I wore a slick ponytail like Hailey Bieber — now I’m balding https://t.co/x1lgqHPdy4 via @nypost
2023-02-11 18:29:06+00:00,Hailey Bieber and Bella Hadid love this sustainable shoe brand – here’s where you can buy them | Fashion News | Sat | 11 Feb | 18:28 | UTC https://t.co/iu1oBwEz3z
2023-02-11 18:27:20+00:00,"I wore a slick ponytail like Hailey Bieber — now I'm balding
https://t.co/ulGOmoyh5Z"
2023-02-11 18:26:43+00:00,I wore a slick ponytail like Hailey Bieber — now I’m balding https://t.co/R4xWe4YUdC https://t.co/KKhkGrfrGB
2023-02-11 18:23:47+00:00,"I wore a slick ponytail like Hailey Bieber — and now I'm bald
https://t.co/NWx0if4Gw3"
2023-02-11 18:16:17+00:00,Selena Gomez Comments On TikTok Suggesting Hailey Bieber's 'God's Timing Is Always Right' Video Was Directed At Her! #selenagomez #haileybieber #haileybaldwin #kendalljenner #justineskye #riristea #entertainmentnews #celebritynews #celebnews #rivetsoro https://t.co/MkchfWGzse
2023-02-11 18:13:20+00:00,I got a bob and then hailey Bieber did. Coincidence? I think not! #trendsetter
2023-02-11 18:04:12+00:00,sahar j called me hailey bieber idk how to feel abt this
2023-02-11 18:01:47+00:00,@serenakirsten_ Hailey bieber smoothie I beg u
2023-02-11 17:58:34+00:00,@selenasbriemode She literally insinuating Hailey Bieber body shames her like be for real 😬 she's adding fuel to the fire and lowkey agreeing to her fan made-up narratives lol
2023-02-11 17:51:59+00:00,so when Hailey Bieber launched Rhode skin the prices were pretty affordable. Now it’s $30 plus tax for 1.7 oz of product (which btw the pump gets jammed so you can’t even use all of it.) Rip off.
2023-02-11 17:27:14+00:00,"dear selena gomez, instead of trying yet again to repeatedly incite hate/bullying towards hailey bieber with your own projections and false narratives, why don't you spend that time making up with the kidney donor ex friend you dismissed? your priorities are in the toilet beloved"
2023-02-11 17:24:46+00:00,@danial41834726 @rockgodseI @nctpurr @KindaCrazyPYK Idc if you are living under a rock! Everyone is obsessed for Hailey Bieber including your fav 💅
2023-02-11 17:20:22+00:00,what is camila morrone if not a hailey bieber variant
2023-02-11 17:19:40+00:00,Hailey bieber exists bruh🤣
2023-02-11 17:19:07+00:00,I can’t stand hailey Bieber but Selena is super annoying with victim complex. Not everything that girl does is a shot at you. Heal
2023-02-11 17:16:46+00:00,"Justin and Hailey Bieber leaving Sushi Park in Los Angeles, California (February 10) https://t.co/8BGBcEj2eU"
2023-02-11 17:15:53+00:00,Harry Styles’ best red carpet manicures – from gradient pastels to a ‘Hailey Bieber’ glaze - https://t.co/OtN74SULb2
2023-02-11 17:15:53+00:00,Harry Styles’ best red carpet manicures – from gradient pastels to a ‘Hailey Bieber’ glaze - https://t.co/OLw5j9LaQ1
2023-02-11 17:15:18+00:00,fuck you hailey bieber
2023-02-11 17:08:50+00:00,"Hailey Bieber enjoys romantic dinner date with husband Justin in Hollywood
https://t.co/KObBsuD72w"
2023-02-11 16:59:39+00:00,@MediumSizeMeech Hailey Bieber says hi. Queen of not serving.
2023-02-11 16:41:39+00:00,"Hailey Bieber Basically Wore the Lingerie Version of Makeup 
https://t.co/CLrF95Ripi https://t.co/moIjUURSkq"
2023-02-11 16:34:58+00:00,"@Itgirlhails @oucceans At least she's an actress, Hailey: Bieber"
2023-02-11 16:31:57+00:00,More fake celebrities hiding behind God. If you are such Christians why continue to harass someone. Turn the other cheek! #KendallJenner #haileybieber
2023-02-11 16:30:15+00:00,ratee pls ini mirip hailey bieber kan https://t.co/S33yfjDqSv
2023-02-11 16:26:53+00:00,"@Beskins1106 @buddha143143 @ryanbailey25 As a longtime Selena fan I can attest that Hailey Bieber is an absolute bully, r@cist, mean girl and nepo baby. I have seen everything that has gone down with her from 2015 and on. Her r@cist tweets, her shading Selena constantly. It’s only NATURAL. She did it to herself tbh 🤧 https://t.co/GrKqLJQuSA"
2023-02-11 16:09:19+00:00,Justin Bieber and Hailey Bieber out for dinner in LA. (February 10) https://t.co/WDZaIichP9
2023-02-11 16:04:03+00:00,@nataliacaIs Hailey bieber?
2023-02-11 16:00:00+00:00,"Stunning Hailey Bieber as a painting ✨

📷 edited by #AirBrushApp • Presets &gt; Artistic &gt; Pointillism

#saturdaymorning #haileybieber https://t.co/3alk4cKoBm"
2023-02-11 15:58:26+00:00,"Hailey Baldwin @haileybieber via Instagram Stories (February 11, 2018) https://t.co/62Q7WS3Egb"
2023-02-11 15:57:26+00:00,"Hailey Baldwin @haileybieber via Instagram Stories (February 11, 2018) https://t.co/48oYItoTgM"
2023-02-11 15:55:46+00:00,"Selena Gomez Responds to Hailey Bieber’s Shady TikTok Rumored to Be About Her #shoparzo 

Click for more -&gt; https://t.co/6oruLrwEJA
Visit: https://t.co/BH7z2zgWGd https://t.co/xuJaF1yjur"
2023-02-11 15:52:15+00:00,Selena Gomez in Black Swimsuit at the Beach in Miami https://t.co/iYEtTOtd58 Selena Gomez Hailey Bieber
2023-02-11 15:44:52+00:00,"Hailey Baldwin @haileybieber via Instagram (February 11, 2019) https://t.co/INuEOgV3x2"
2023-02-11 15:43:23+00:00,"find it weird that nobody like reports on justin timberlake, xtina, usher, mandy moore, mariah carey, the way they report on britney spears daily, like in a world of kylie jenner, taylor swift and hailey bieber why are outlets hellbent on someone from the 90s? https://t.co/3SpxLqPZRj"
2023-02-11 15:43:03+00:00,#Culture Selena Gomez Responds to Hailey Bieber’s Shady TikTok Rumored to Be About Her https://t.co/ts5G8YHwQo
2023-02-11 15:41:21+00:00,"Kendall Jenner slept with Justin Bieber while Selena was with him, Justine Skye shaded selena gomez calling her make up brand a flop (which is actually one of the best selling actually), and Hailey Bieber is fake.. so this was towards Selena. Don’t be dumb https://t.co/TaGVqFaVKM"
2023-02-11 15:39:35+00:00,Hailey Bieber enjoys romantic dinner date with husband Justin in Hollywood https://t.co/l1xxUlhvgZ
2023-02-11 15:39:12+00:00,Selena Gomez Responds to Hailey Bieber’s Shady TikTok Rumored to Be About Her https://t.co/egCdJdxAGS
2023-02-11 15:38:35+00:00,@steviemctweets @ErewhonMarket fire them and then go get the hailey bieber smoothie as a treat ✨
2023-02-11 15:36:49+00:00,"Hailey Baldwin @haileybieber out and about in NYC (February 11, 2016) https://t.co/oHZ3H3iAsf"
2023-02-11 15:25:06+00:00,"📸 | Justin Bieber e Hailey Bieber ontem no restaurante Sushi Park em West Hollywood, Los Angeles, CA. https://t.co/xmBh6AZrm6"
2023-02-11 15:16:57+00:00,@honestannn Hailey Bieber's husband!!
2023-02-11 15:07:05+00:00,"Hailey Baldwin @haileybieber leaving the Off-White x Jimmy Choo dinner during NYFW in NYC (February 11, 2018) https://t.co/QfQg51FiAI"
